Year,Country,Iso_alpha-3,Occurrences,Cumulative Occurrences,Continent
1834,Sweden,SWE,0,1,Europe
1835,Sweden,SWE,0,1,Europe
1836,Sweden,SWE,0,1,Europe
1837,Sweden,SWE,0,1,Europe
1839,Sweden,SWE,0,1,Europe
1840,Sweden,SWE,0,1,Europe
1841,Sweden,SWE,0,1,Europe
1842,Sweden,SWE,0,1,Europe
1844,Sweden,SWE,0,1,Europe
1845,Sweden,SWE,0,1,Europe
1846,Sweden,SWE,0,1,Europe
1847,Sweden,SWE,0,1,Europe
1848,Sweden,SWE,0,1,Europe
1849,Sweden,SWE,0,1,Europe
1850,Sweden,SWE,0,1,Europe
1851,Sweden,SWE,0,1,Europe
1852,Sweden,SWE,0,1,Europe
1853,Sweden,SWE,0,1,Europe
1855,Sweden,SWE,0,1,Europe
1856,Sweden,SWE,0,1,Europe
1857,Sweden,SWE,0,1,Europe
1858,Sweden,SWE,0,1,Europe
1859,Sweden,SWE,0,1,Europe
1860,Sweden,SWE,0,1,Europe
1861,Sweden,SWE,0,1,Europe
1862,Sweden,SWE,0,1,Europe
1863,Sweden,SWE,0,1,Europe
1864,Sweden,SWE,0,1,Europe
1865,Sweden,SWE,0,1,Europe
1866,Sweden,SWE,0,1,Europe
1867,Sweden,SWE,0,1,Europe
1868,Sweden,SWE,0,1,Europe
1869,Sweden,SWE,0,1,Europe
1870,Sweden,SWE,0,1,Europe
1871,Sweden,SWE,0,1,Europe
1872,Sweden,SWE,0,1,Europe
1873,Sweden,SWE,0,1,Europe
1874,Sweden,SWE,0,1,Europe
1875,Sweden,SWE,0,1,Europe
1876,Sweden,SWE,0,1,Europe
1877,Sweden,SWE,0,1,Europe
1878,Sweden,SWE,0,1,Europe
1879,Sweden,SWE,0,1,Europe
1880,Sweden,SWE,0,1,Europe
1881,Sweden,SWE,0,1,Europe
1882,Sweden,SWE,0,1,Europe
1883,Sweden,SWE,0,1,Europe
1884,Sweden,SWE,0,1,Europe
1885,Sweden,SWE,0,1,Europe
1886,Sweden,SWE,0,1,Europe
1887,Sweden,SWE,0,1,Europe
1888,Sweden,SWE,0,1,Europe
1889,Sweden,SWE,0,1,Europe
1890,Sweden,SWE,0,1,Europe
1891,Sweden,SWE,0,1,Europe
1892,Sweden,SWE,0,1,Europe
1893,Sweden,SWE,0,1,Europe
1894,Sweden,SWE,0,1,Europe
1895,Sweden,SWE,0,1,Europe
1896,Sweden,SWE,0,1,Europe
1897,Sweden,SWE,0,1,Europe
1898,Sweden,SWE,0,1,Europe
1899,Sweden,SWE,0,1,Europe
1900,Sweden,SWE,0,1,Europe
1901,Sweden,SWE,0,1,Europe
1902,Sweden,SWE,0,1,Europe
1903,Sweden,SWE,0,1,Europe
1904,Sweden,SWE,0,1,Europe
1905,Sweden,SWE,0,1,Europe
1906,Sweden,SWE,0,1,Europe
1907,Sweden,SWE,0,1,Europe
1908,Sweden,SWE,0,1,Europe
1909,Sweden,SWE,0,1,Europe
1910,Sweden,SWE,0,1,Europe
1911,Sweden,SWE,0,1,Europe
1912,Sweden,SWE,0,1,Europe
1913,Sweden,SWE,0,1,Europe
1914,Sweden,SWE,0,1,Europe
1915,Sweden,SWE,0,1,Europe
1916,Sweden,SWE,0,1,Europe
1917,Sweden,SWE,0,1,Europe
1918,Sweden,SWE,0,1,Europe
1919,Sweden,SWE,0,1,Europe
1920,Sweden,SWE,0,1,Europe
1921,Sweden,SWE,0,1,Europe
1922,Sweden,SWE,0,1,Europe
1923,Sweden,SWE,0,1,Europe
1924,Sweden,SWE,0,1,Europe
1925,Sweden,SWE,0,1,Europe
1926,Sweden,SWE,0,1,Europe
1927,Sweden,SWE,0,1,Europe
1928,Sweden,SWE,0,1,Europe
1929,Sweden,SWE,0,1,Europe
1930,Sweden,SWE,0,1,Europe
1931,Sweden,SWE,0,1,Europe
1932,Sweden,SWE,0,1,Europe
1933,Sweden,SWE,0,1,Europe
1934,Sweden,SWE,0,1,Europe
1935,Sweden,SWE,0,1,Europe
1936,Sweden,SWE,0,1,Europe
1937,Sweden,SWE,0,1,Europe
1938,Sweden,SWE,0,1,Europe
1939,Sweden,SWE,0,1,Europe
1940,Sweden,SWE,0,1,Europe
1941,Sweden,SWE,0,1,Europe
1942,Sweden,SWE,0,1,Europe
1943,Sweden,SWE,0,1,Europe
1944,Sweden,SWE,0,1,Europe
1945,Sweden,SWE,0,1,Europe
1946,Sweden,SWE,0,1,Europe
1947,Sweden,SWE,0,1,Europe
1948,Sweden,SWE,0,1,Europe
1949,Sweden,SWE,0,1,Europe
1950,Sweden,SWE,0,1,Europe
1951,Sweden,SWE,0,1,Europe
1952,Sweden,SWE,0,1,Europe
1953,Sweden,SWE,0,1,Europe
1954,Sweden,SWE,0,1,Europe
1955,Sweden,SWE,0,1,Europe
1956,Sweden,SWE,0,1,Europe
1957,Sweden,SWE,0,1,Europe
1958,Sweden,SWE,0,1,Europe
1959,Sweden,SWE,0,1,Europe
1960,Sweden,SWE,0,1,Europe
1961,Sweden,SWE,0,1,Europe
1962,Sweden,SWE,0,1,Europe
1963,Sweden,SWE,0,1,Europe
1964,Sweden,SWE,0,1,Europe
1965,Sweden,SWE,0,1,Europe
1966,Sweden,SWE,0,1,Europe
1967,Sweden,SWE,0,1,Europe
1968,Sweden,SWE,0,1,Europe
1969,Sweden,SWE,0,1,Europe
1970,Sweden,SWE,0,1,Europe
1971,Sweden,SWE,0,1,Europe
1972,Sweden,SWE,0,1,Europe
1973,Sweden,SWE,0,1,Europe
1974,Sweden,SWE,0,1,Europe
1975,Sweden,SWE,0,1,Europe
1976,Sweden,SWE,0,1,Europe
1977,Sweden,SWE,0,1,Europe
1978,Sweden,SWE,0,1,Europe
1979,Sweden,SWE,0,1,Europe
1980,Sweden,SWE,0,1,Europe
1981,Sweden,SWE,0,1,Europe
1982,Sweden,SWE,0,1,Europe
1983,Sweden,SWE,0,1,Europe
1984,Sweden,SWE,0,1,Europe
1985,Sweden,SWE,0,1,Europe
1986,Sweden,SWE,0,1,Europe
1987,Sweden,SWE,0,1,Europe
1988,Sweden,SWE,0,1,Europe
1989,Sweden,SWE,0,1,Europe
1990,Sweden,SWE,0,1,Europe
1991,Sweden,SWE,0,1,Europe
1992,Sweden,SWE,0,1,Europe
1993,Sweden,SWE,0,1,Europe
1994,Sweden,SWE,0,1,Europe
1995,Sweden,SWE,0,1,Europe
1996,Sweden,SWE,0,1,Europe
1997,Sweden,SWE,0,1,Europe
1998,Sweden,SWE,0,1,Europe
1999,Sweden,SWE,0,1,Europe
2000,Sweden,SWE,0,1,Europe
2001,Sweden,SWE,0,1,Europe
2002,Sweden,SWE,0,1,Europe
2003,Sweden,SWE,0,1,Europe
2004,Sweden,SWE,0,1,Europe
2005,Sweden,SWE,0,1,Europe
2006,Sweden,SWE,0,1,Europe
2007,Sweden,SWE,0,1,Europe
2008,Sweden,SWE,0,1,Europe
2009,Sweden,SWE,0,1,Europe
2010,Sweden,SWE,0,1,Europe
2011,Sweden,SWE,0,1,Europe
2012,Sweden,SWE,0,1,Europe
2013,Sweden,SWE,0,1,Europe
2014,Sweden,SWE,0,1,Europe
2015,Sweden,SWE,0,1,Europe
2016,Sweden,SWE,0,1,Europe
2017,Sweden,SWE,0,1,Europe
2018,Sweden,SWE,0,1,Europe
2019,Sweden,SWE,0,1,Europe
2020,Sweden,SWE,0,1,Europe
2021,Sweden,SWE,0,1,Europe
2022,Sweden,SWE,0,1,Europe
2023,Sweden,SWE,0,1,Europe
2024,Sweden,SWE,0,1,Europe
1700,Seychelles,SYC,0,0,Africa
1703,Seychelles,SYC,0,0,Africa
1721,Seychelles,SYC,0,0,Africa
1733,Seychelles,SYC,0,0,Africa
1738,Seychelles,SYC,0,0,Africa
1748,Seychelles,SYC,0,0,Africa
1749,Seychelles,SYC,0,0,Africa
1751,Seychelles,SYC,0,0,Africa
1753,Seychelles,SYC,0,0,Africa
1755,Seychelles,SYC,0,0,Africa
1764,Seychelles,SYC,0,0,Africa
1767,Seychelles,SYC,0,0,Africa
1771,Seychelles,SYC,0,0,Africa
1776,Seychelles,SYC,0,0,Africa
1779,Seychelles,SYC,0,0,Africa
1780,Seychelles,SYC,0,0,Africa
1783,Seychelles,SYC,0,0,Africa
1784,Seychelles,SYC,0,0,Africa
1785,Seychelles,SYC,0,0,Africa
1786,Seychelles,SYC,0,0,Africa
1788,Seychelles,SYC,0,0,Africa
1791,Seychelles,SYC,0,0,Africa
1792,Seychelles,SYC,0,0,Africa
1800,Seychelles,SYC,1,1,Africa
1802,Seychelles,SYC,0,1,Africa
1803,Seychelles,SYC,0,1,Africa
1804,Seychelles,SYC,0,1,Africa
1805,Seychelles,SYC,0,1,Africa
1807,Seychelles,SYC,0,1,Africa
1808,Seychelles,SYC,0,1,Africa
1810,Seychelles,SYC,0,1,Africa
1812,Seychelles,SYC,0,1,Africa
1815,Seychelles,SYC,0,1,Africa
1816,Seychelles,SYC,0,1,Africa
1817,Seychelles,SYC,0,1,Africa
1818,Seychelles,SYC,0,1,Africa
1819,Seychelles,SYC,0,1,Africa
1822,Seychelles,SYC,0,1,Africa
1823,Seychelles,SYC,0,1,Africa
1825,Seychelles,SYC,0,1,Africa
1826,Seychelles,SYC,0,1,Africa
1827,Seychelles,SYC,0,1,Africa
1828,Seychelles,SYC,0,1,Africa
1829,Seychelles,SYC,0,1,Africa
1830,Seychelles,SYC,0,1,Africa
1831,Seychelles,SYC,0,1,Africa
1832,Seychelles,SYC,0,1,Africa
1834,Seychelles,SYC,0,1,Africa
1835,Seychelles,SYC,0,1,Africa
1836,Seychelles,SYC,0,1,Africa
1837,Seychelles,SYC,0,1,Africa
1839,Seychelles,SYC,0,1,Africa
1840,Seychelles,SYC,0,1,Africa
1841,Seychelles,SYC,0,1,Africa
1842,Seychelles,SYC,0,1,Africa
1844,Seychelles,SYC,0,1,Africa
1845,Seychelles,SYC,0,1,Africa
1846,Seychelles,SYC,0,1,Africa
1847,Seychelles,SYC,0,1,Africa
1848,Seychelles,SYC,0,1,Africa
1849,Seychelles,SYC,0,1,Africa
1850,Seychelles,SYC,0,1,Africa
1851,Seychelles,SYC,0,1,Africa
1852,Seychelles,SYC,0,1,Africa
1853,Seychelles,SYC,0,1,Africa
1855,Seychelles,SYC,0,1,Africa
1856,Seychelles,SYC,0,1,Africa
1857,Seychelles,SYC,0,1,Africa
1858,Seychelles,SYC,0,1,Africa
1859,Seychelles,SYC,0,1,Africa
1860,Seychelles,SYC,0,1,Africa
1861,Seychelles,SYC,0,1,Africa
1862,Seychelles,SYC,0,1,Africa
1863,Seychelles,SYC,0,1,Africa
1864,Seychelles,SYC,0,1,Africa
1865,Seychelles,SYC,0,1,Africa
1866,Seychelles,SYC,0,1,Africa
1867,Seychelles,SYC,0,1,Africa
1868,Seychelles,SYC,0,1,Africa
1869,Seychelles,SYC,0,1,Africa
1870,Seychelles,SYC,0,1,Africa
1871,Seychelles,SYC,0,1,Africa
1872,Seychelles,SYC,0,1,Africa
1873,Seychelles,SYC,0,1,Africa
1874,Seychelles,SYC,0,1,Africa
1875,Seychelles,SYC,0,1,Africa
1876,Seychelles,SYC,0,1,Africa
1877,Seychelles,SYC,0,1,Africa
1878,Seychelles,SYC,0,1,Africa
1879,Seychelles,SYC,0,1,Africa
1880,Seychelles,SYC,0,1,Africa
1881,Seychelles,SYC,0,1,Africa
1882,Seychelles,SYC,0,1,Africa
1883,Seychelles,SYC,0,1,Africa
1884,Seychelles,SYC,0,1,Africa
1885,Seychelles,SYC,0,1,Africa
1886,Seychelles,SYC,0,1,Africa
1887,Seychelles,SYC,0,1,Africa
1888,Seychelles,SYC,0,1,Africa
1889,Seychelles,SYC,0,1,Africa
1890,Seychelles,SYC,0,1,Africa
1891,Seychelles,SYC,0,1,Africa
1892,Seychelles,SYC,0,1,Africa
1893,Seychelles,SYC,0,1,Africa
1894,Seychelles,SYC,0,1,Africa
1895,Seychelles,SYC,0,1,Africa
1896,Seychelles,SYC,0,1,Africa
1897,Seychelles,SYC,0,1,Africa
1898,Seychelles,SYC,0,1,Africa
1899,Seychelles,SYC,0,1,Africa
1900,Seychelles,SYC,0,1,Africa
1901,Seychelles,SYC,0,1,Africa
1902,Seychelles,SYC,0,1,Africa
1903,Seychelles,SYC,0,1,Africa
1904,Seychelles,SYC,0,1,Africa
1905,Seychelles,SYC,0,1,Africa
1906,Seychelles,SYC,0,1,Africa
1907,Seychelles,SYC,0,1,Africa
1908,Seychelles,SYC,0,1,Africa
1909,Seychelles,SYC,0,1,Africa
1910,Seychelles,SYC,0,1,Africa
1911,Seychelles,SYC,0,1,Africa
1912,Seychelles,SYC,0,1,Africa
1913,Seychelles,SYC,0,1,Africa
1914,Seychelles,SYC,0,1,Africa
1915,Seychelles,SYC,0,1,Africa
1916,Seychelles,SYC,0,1,Africa
1917,Seychelles,SYC,0,1,Africa
1918,Seychelles,SYC,0,1,Africa
1919,Seychelles,SYC,0,1,Africa
1920,Seychelles,SYC,0,1,Africa
1921,Seychelles,SYC,0,1,Africa
1922,Seychelles,SYC,0,1,Africa
1923,Seychelles,SYC,0,1,Africa
1924,Seychelles,SYC,0,1,Africa
1925,Seychelles,SYC,0,1,Africa
1926,Seychelles,SYC,0,1,Africa
1927,Seychelles,SYC,0,1,Africa
1928,Seychelles,SYC,0,1,Africa
1929,Seychelles,SYC,0,1,Africa
1930,Seychelles,SYC,0,1,Africa
1931,Seychelles,SYC,0,1,Africa
1932,Seychelles,SYC,0,1,Africa
1933,Seychelles,SYC,0,1,Africa
1934,Seychelles,SYC,0,1,Africa
1935,Seychelles,SYC,0,1,Africa
1936,Seychelles,SYC,0,1,Africa
1937,Seychelles,SYC,0,1,Africa
1938,Seychelles,SYC,0,1,Africa
1939,Seychelles,SYC,0,1,Africa
1940,Seychelles,SYC,0,1,Africa
1941,Seychelles,SYC,0,1,Africa
1942,Seychelles,SYC,0,1,Africa
1943,Seychelles,SYC,0,1,Africa
1944,Seychelles,SYC,0,1,Africa
1945,Seychelles,SYC,0,1,Africa
1946,Seychelles,SYC,0,1,Africa
1947,Seychelles,SYC,0,1,Africa
1948,Seychelles,SYC,0,1,Africa
1949,Seychelles,SYC,0,1,Africa
1950,Seychelles,SYC,0,1,Africa
1951,Seychelles,SYC,0,1,Africa
1952,Seychelles,SYC,0,1,Africa
1953,Seychelles,SYC,0,1,Africa
1954,Seychelles,SYC,0,1,Africa
1955,Seychelles,SYC,0,1,Africa
1956,Seychelles,SYC,0,1,Africa
1957,Seychelles,SYC,0,1,Africa
1958,Seychelles,SYC,0,1,Africa
1959,Seychelles,SYC,0,1,Africa
1960,Seychelles,SYC,0,1,Africa
1961,Seychelles,SYC,0,1,Africa
1962,Seychelles,SYC,0,1,Africa
1963,Seychelles,SYC,1,2,Africa
1964,Seychelles,SYC,0,2,Africa
1965,Seychelles,SYC,0,2,Africa
1966,Seychelles,SYC,0,2,Africa
1967,Seychelles,SYC,0,2,Africa
1968,Seychelles,SYC,0,2,Africa
1969,Seychelles,SYC,0,2,Africa
1970,Seychelles,SYC,0,2,Africa
1971,Seychelles,SYC,0,2,Africa
1972,Seychelles,SYC,0,2,Africa
1973,Seychelles,SYC,0,2,Africa
1974,Seychelles,SYC,0,2,Africa
1975,Seychelles,SYC,0,2,Africa
1976,Seychelles,SYC,0,2,Africa
1977,Seychelles,SYC,0,2,Africa
1978,Seychelles,SYC,0,2,Africa
1979,Seychelles,SYC,0,2,Africa
1980,Seychelles,SYC,0,2,Africa
1981,Seychelles,SYC,0,2,Africa
1982,Seychelles,SYC,0,2,Africa
1983,Seychelles,SYC,0,2,Africa
1984,Seychelles,SYC,0,2,Africa
1985,Seychelles,SYC,0,2,Africa
1986,Seychelles,SYC,0,2,Africa
1987,Seychelles,SYC,0,2,Africa
1988,Seychelles,SYC,0,2,Africa
1989,Seychelles,SYC,0,2,Africa
1990,Seychelles,SYC,0,2,Africa
1991,Seychelles,SYC,0,2,Africa
1992,Seychelles,SYC,0,2,Africa
1993,Seychelles,SYC,0,2,Africa
1994,Seychelles,SYC,0,2,Africa
1995,Seychelles,SYC,0,2,Africa
1996,Seychelles,SYC,0,2,Africa
1997,Seychelles,SYC,0,2,Africa
1998,Seychelles,SYC,0,2,Africa
1999,Seychelles,SYC,0,2,Africa
2000,Seychelles,SYC,0,2,Africa
2001,Seychelles,SYC,0,2,Africa
2002,Seychelles,SYC,0,2,Africa
2003,Seychelles,SYC,0,2,Africa
2004,Seychelles,SYC,0,2,Africa
2005,Seychelles,SYC,1,3,Africa
2006,Seychelles,SYC,0,3,Africa
2007,Seychelles,SYC,1,4,Africa
2008,Seychelles,SYC,0,4,Africa
2009,Seychelles,SYC,0,4,Africa
2010,Seychelles,SYC,0,4,Africa
2011,Seychelles,SYC,2,6,Africa
2012,Seychelles,SYC,0,6,Africa
2013,Seychelles,SYC,1,7,Africa
2014,Seychelles,SYC,0,7,Africa
2015,Seychelles,SYC,0,7,Africa
2016,Seychelles,SYC,0,7,Africa
2017,Seychelles,SYC,0,7,Africa
2018,Seychelles,SYC,0,7,Africa
2019,Seychelles,SYC,1,8,Africa
2020,Seychelles,SYC,0,8,Africa
2021,Seychelles,SYC,0,8,Africa
2022,Seychelles,SYC,0,8,Africa
2023,Seychelles,SYC,1,9,Africa
2024,Seychelles,SYC,0,9,Africa
1700,Syria,SYR,0,0,Asia
1703,Syria,SYR,0,0,Asia
1721,Syria,SYR,0,0,Asia
1733,Syria,SYR,0,0,Asia
1738,Syria,SYR,0,0,Asia
1748,Syria,SYR,0,0,Asia
1749,Syria,SYR,0,0,Asia
1751,Syria,SYR,0,0,Asia
1753,Syria,SYR,0,0,Asia
1755,Syria,SYR,0,0,Asia
1764,Syria,SYR,0,0,Asia
1767,Syria,SYR,0,0,Asia
1771,Syria,SYR,0,0,Asia
1776,Syria,SYR,0,0,Asia
1779,Syria,SYR,0,0,Asia
1780,Syria,SYR,0,0,Asia
1783,Syria,SYR,0,0,Asia
1784,Syria,SYR,0,0,Asia
1785,Syria,SYR,0,0,Asia
1786,Syria,SYR,0,0,Asia
1788,Syria,SYR,0,0,Asia
1791,Syria,SYR,0,0,Asia
1792,Syria,SYR,0,0,Asia
1800,Syria,SYR,0,0,Asia
1802,Syria,SYR,0,0,Asia
1803,Syria,SYR,0,0,Asia
1804,Syria,SYR,0,0,Asia
1805,Syria,SYR,0,0,Asia
1807,Syria,SYR,0,0,Asia
1808,Syria,SYR,0,0,Asia
1810,Syria,SYR,0,0,Asia
1812,Syria,SYR,0,0,Asia
1815,Syria,SYR,0,0,Asia
1816,Syria,SYR,0,0,Asia
1817,Syria,SYR,0,0,Asia
1818,Syria,SYR,0,0,Asia
1819,Syria,SYR,0,0,Asia
1822,Syria,SYR,0,0,Asia
1823,Syria,SYR,0,0,Asia
1825,Syria,SYR,0,0,Asia
1826,Syria,SYR,0,0,Asia
1827,Syria,SYR,0,0,Asia
1828,Syria,SYR,0,0,Asia
1829,Syria,SYR,0,0,Asia
1830,Syria,SYR,0,0,Asia
1831,Syria,SYR,0,0,Asia
1832,Syria,SYR,0,0,Asia
1834,Syria,SYR,0,0,Asia
1835,Syria,SYR,0,0,Asia
1836,Syria,SYR,0,0,Asia
1837,Syria,SYR,0,0,Asia
1839,Syria,SYR,0,0,Asia
1840,Syria,SYR,0,0,Asia
1841,Syria,SYR,0,0,Asia
1842,Syria,SYR,0,0,Asia
1844,Syria,SYR,0,0,Asia
1845,Syria,SYR,0,0,Asia
1846,Syria,SYR,0,0,Asia
1847,Syria,SYR,0,0,Asia
1848,Syria,SYR,0,0,Asia
1849,Syria,SYR,0,0,Asia
1850,Syria,SYR,0,0,Asia
1851,Syria,SYR,0,0,Asia
1852,Syria,SYR,0,0,Asia
1853,Syria,SYR,0,0,Asia
1855,Syria,SYR,0,0,Asia
1856,Syria,SYR,0,0,Asia
1857,Syria,SYR,0,0,Asia
1858,Syria,SYR,0,0,Asia
1859,Syria,SYR,0,0,Asia
1860,Syria,SYR,0,0,Asia
1861,Syria,SYR,0,0,Asia
1862,Syria,SYR,0,0,Asia
1863,Syria,SYR,0,0,Asia
1864,Syria,SYR,0,0,Asia
1865,Syria,SYR,0,0,Asia
1866,Syria,SYR,0,0,Asia
1867,Syria,SYR,0,0,Asia
1868,Syria,SYR,0,0,Asia
1869,Syria,SYR,0,0,Asia
1870,Syria,SYR,0,0,Asia
1871,Syria,SYR,0,0,Asia
1872,Syria,SYR,0,0,Asia
1873,Syria,SYR,0,0,Asia
1874,Syria,SYR,0,0,Asia
1875,Syria,SYR,0,0,Asia
1876,Syria,SYR,0,0,Asia
1877,Syria,SYR,0,0,Asia
1878,Syria,SYR,0,0,Asia
1879,Syria,SYR,0,0,Asia
1880,Syria,SYR,1,1,Asia
1881,Syria,SYR,0,1,Asia
1882,Syria,SYR,0,1,Asia
1883,Syria,SYR,0,1,Asia
1884,Syria,SYR,0,1,Asia
1885,Syria,SYR,0,1,Asia
1886,Syria,SYR,0,1,Asia
1887,Syria,SYR,0,1,Asia
1888,Syria,SYR,0,1,Asia
1889,Syria,SYR,0,1,Asia
1890,Syria,SYR,0,1,Asia
1891,Syria,SYR,0,1,Asia
1892,Syria,SYR,0,1,Asia
1893,Syria,SYR,0,1,Asia
1894,Syria,SYR,0,1,Asia
1895,Syria,SYR,0,1,Asia
1896,Syria,SYR,0,1,Asia
1897,Syria,SYR,0,1,Asia
1898,Syria,SYR,0,1,Asia
1899,Syria,SYR,0,1,Asia
1900,Syria,SYR,0,1,Asia
1901,Syria,SYR,0,1,Asia
1902,Syria,SYR,0,1,Asia
1903,Syria,SYR,0,1,Asia
1904,Syria,SYR,0,1,Asia
1905,Syria,SYR,0,1,Asia
1906,Syria,SYR,0,1,Asia
1907,Syria,SYR,0,1,Asia
1908,Syria,SYR,0,1,Asia
1909,Syria,SYR,0,1,Asia
1910,Syria,SYR,0,1,Asia
1911,Syria,SYR,0,1,Asia
1912,Syria,SYR,0,1,Asia
1913,Syria,SYR,0,1,Asia
1914,Syria,SYR,0,1,Asia
1915,Syria,SYR,0,1,Asia
1916,Syria,SYR,0,1,Asia
1917,Syria,SYR,0,1,Asia
1918,Syria,SYR,0,1,Asia
1919,Syria,SYR,0,1,Asia
1920,Syria,SYR,0,1,Asia
1921,Syria,SYR,0,1,Asia
1922,Syria,SYR,0,1,Asia
1923,Syria,SYR,0,1,Asia
1924,Syria,SYR,0,1,Asia
1925,Syria,SYR,0,1,Asia
1926,Syria,SYR,0,1,Asia
1927,Syria,SYR,0,1,Asia
1928,Syria,SYR,0,1,Asia
1929,Syria,SYR,0,1,Asia
1930,Syria,SYR,0,1,Asia
1931,Syria,SYR,0,1,Asia
1932,Syria,SYR,0,1,Asia
1933,Syria,SYR,0,1,Asia
1934,Syria,SYR,0,1,Asia
1935,Syria,SYR,0,1,Asia
1936,Syria,SYR,0,1,Asia
1937,Syria,SYR,0,1,Asia
1938,Syria,SYR,0,1,Asia
1939,Syria,SYR,0,1,Asia
1940,Syria,SYR,0,1,Asia
1941,Syria,SYR,0,1,Asia
1942,Syria,SYR,0,1,Asia
1943,Syria,SYR,0,1,Asia
1944,Syria,SYR,0,1,Asia
1945,Syria,SYR,0,1,Asia
1946,Syria,SYR,0,1,Asia
1947,Syria,SYR,0,1,Asia
1948,Syria,SYR,0,1,Asia
1949,Syria,SYR,0,1,Asia
1950,Syria,SYR,0,1,Asia
1951,Syria,SYR,0,1,Asia
1952,Syria,SYR,0,1,Asia
1953,Syria,SYR,0,1,Asia
1954,Syria,SYR,0,1,Asia
1955,Syria,SYR,0,1,Asia
1956,Syria,SYR,0,1,Asia
1957,Syria,SYR,0,1,Asia
1958,Syria,SYR,0,1,Asia
1959,Syria,SYR,0,1,Asia
1960,Syria,SYR,0,1,Asia
1961,Syria,SYR,0,1,Asia
1962,Syria,SYR,0,1,Asia
1963,Syria,SYR,0,1,Asia
1964,Syria,SYR,0,1,Asia
1965,Syria,SYR,0,1,Asia
1966,Syria,SYR,0,1,Asia
1967,Syria,SYR,0,1,Asia
1968,Syria,SYR,0,1,Asia
1969,Syria,SYR,0,1,Asia
1970,Syria,SYR,0,1,Asia
1971,Syria,SYR,0,1,Asia
1972,Syria,SYR,0,1,Asia
1973,Syria,SYR,0,1,Asia
1974,Syria,SYR,0,1,Asia
1975,Syria,SYR,0,1,Asia
1976,Syria,SYR,0,1,Asia
1977,Syria,SYR,0,1,Asia
1978,Syria,SYR,0,1,Asia
1979,Syria,SYR,0,1,Asia
1980,Syria,SYR,0,1,Asia
1981,Syria,SYR,0,1,Asia
1982,Syria,SYR,0,1,Asia
1983,Syria,SYR,0,1,Asia
1984,Syria,SYR,0,1,Asia
1985,Syria,SYR,0,1,Asia
1986,Syria,SYR,0,1,Asia
1987,Syria,SYR,0,1,Asia
1988,Syria,SYR,0,1,Asia
1989,Syria,SYR,0,1,Asia
1990,Syria,SYR,0,1,Asia
1991,Syria,SYR,0,1,Asia
1992,Syria,SYR,0,1,Asia
1993,Syria,SYR,0,1,Asia
1994,Syria,SYR,0,1,Asia
1995,Syria,SYR,0,1,Asia
1996,Syria,SYR,0,1,Asia
1997,Syria,SYR,0,1,Asia
1998,Syria,SYR,0,1,Asia
1999,Syria,SYR,0,1,Asia
2000,Syria,SYR,0,1,Asia
2001,Syria,SYR,0,1,Asia
2002,Syria,SYR,0,1,Asia
2003,Syria,SYR,0,1,Asia
2004,Syria,SYR,0,1,Asia
2005,Syria,SYR,0,1,Asia
2006,Syria,SYR,0,1,Asia
2007,Syria,SYR,0,1,Asia
2008,Syria,SYR,0,1,Asia
2009,Syria,SYR,0,1,Asia
2010,Syria,SYR,0,1,Asia
